"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-15","5.5","0.0","0.0","0.0","32.8","19.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-16","6.9","15.0","0.0","0.0","31.7","17.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-17","7.1","10.2","0.0","0.0","27.2","16.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-18","6.4","17.5","0.0","0.0","19.4","11.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-19","5.7","14.0","0.0","0.0","12.2","10.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-20","6.7","8.6","0.0","0.0","21.1","9.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-21","6.4","0.0","0.0","0.0","15.6","7.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-22","5.5","1.3","0.0","0.0","22.2","8.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-23","4.6","0.0","0.0","0.0","17.8","10.6"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-24","3.3","4.1","0.0","0.0","18.9","10.6"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-25","3.0","0.0","0.0","0.0","23.9","7.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-26","2.3","1.0","0.0","0.0","28.3","15.6"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-27","2.8","4.8","0.0","0.0","21.1","13.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-28","4.3","0.0","0.0","0.0","27.8","13.3"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-29","5.5","0.0","0.0","0.0","25.0","13.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-30","4.5","0.0","0.0","0.0","25.6","11.1"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-31","2.0","0.0","0.0","0.0","25.6","10.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-01","2.3","0.0","0.0","0.0","27.8","11.1"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-02","3.7","0.0","0.0","0.0","30.6","18.3"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-03","3.4","0.0","0.0","0.0","32.2","18.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-04","1.6","0.0","0.0","0.0","34.4","20.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-05","3.4","0.0","0.0","0.0","32.2","17.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-06","2.6","0.0","0.0","0.0","28.3","15.6"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-07","2.3","0.0","0.0","0.0","28.3","12.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-08","4.0","0.0","0.0","0.0","30.0","15.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-09","4.3","0.0","0.0","0.0","31.7","17.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-10","7.4","0.0","0.0","0.0","33.3","20.6"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-11","7.2","0.0","0.0","0.0","34.4","23.3"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-12","5.1","0.0","0.0","0.0","33.3","24.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-13","6.3","0.0","0.0","0.0","34.4","23.3"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-14","3.7","10.7","0.0","0.0","31.7","18.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-15","3.5","5.3","0.0","0.0","35.0","19.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-16","3.6","1.0","0.0","0.0","31.7","18.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-17","3.4","0.0","0.0","0.0","30.0","19.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-18","6.0","0.0","0.0","0.0","27.2","16.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-19","3.4","0.0","0.0","0.0","30.0","15.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-20","4.5","0.0","0.0","0.0","33.9","15.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-21","5.5","2.8","0.0","0.0","33.9","17.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-22","5.4","17.0","0.0","0.0","31.7","21.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-23","5.9","0.0","0.0","0.0","25.6","16.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-24","5.1","0.0","0.0","0.0","26.1","12.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-25","4.7","0.0","0.0","0.0","23.9","10.6"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-26","2.4","5.1","0.0","0.0","23.9","12.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-27","4.3","0.0","0.0","0.0","26.7","12.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-28","6.7","17.5","0.0","0.0","30.0","20.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-29","4.7","0.0","0.0","0.0","28.3","20.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-06-30","3.5","0.0","0.0","0.0","28.3","17.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-01","3.8","0.0","0.0","0.0","27.8","15.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-02","3.9","0.0","0.0","0.0","28.3","18.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-03","1.7","0.0","0.0","0.0","32.2","20.6"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-04","2.5","20.3","0.0","0.0","32.8","21.1"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-05","1.7","0.0","0.0","0.0","32.2","20.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-06","4.4","0.0","0.0","0.0","33.9","21.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-07","4.7","0.0","0.0","0.0","30.6","21.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-08","2.0","0.0","0.0","0.0","31.1","18.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-09","3.8","0.0","0.0","0.0","34.4","20.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-10","5.3","0.0","0.0","0.0","32.8","24.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-11","3.8","12.4","0.0","0.0","35.0","21.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-12","3.9","0.0","0.0","0.0","31.7","23.3"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-13","3.2","0.0","0.0","0.0","30.0","21.1"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-14","2.6","0.0","0.0","0.0","30.0","17.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-15","3.9","0.0","0.0","0.0","33.9","18.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-16","3.1","0.0","0.0","0.0","34.4","23.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-17","3.8","0.0","0.0","0.0","32.8","22.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-18","3.7","0.0","0.0","0.0","32.8","23.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-19","4.5","0.3","0.0","0.0","36.7","24.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-20","3.6","0.5","0.0","0.0","37.8","24.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-21","4.5","0.0","0.0","0.0","38.3","23.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-22","3.4","0.3","0.0","0.0","33.3","25.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-23","4.3","0.0","0.0","0.0","32.2","20.6"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-24","3.1","0.0","0.0","0.0","28.9","17.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-25","5.2","0.0","0.0","0.0","35.0","19.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-26","2.5","2.5","0.0","0.0","26.7","22.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-27","4.0","0.0","0.0","0.0","30.6","21.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-28","2.4","0.0","0.0","0.0","30.6","18.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-29","3.0","0.0","0.0","0.0","29.4","18.3"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-30","2.6","0.0","0.0","0.0","28.3","17.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-07-31","2.6","0.0","0.0","0.0","30.0","17.8"
