,,,,,,,,Supply and Disposition of Propane ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Unit = m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Run Date:  26 March 2018,,,,,,,,,,,,,,Year To Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ontario," 6,275.7 "," 4,516.1 "," 6,848.7 "," 12,991.7 "," 13,823.0 "," 7,404.0 "," 8,542.7 "," 6,119.8 "," 11,517.3 "," 10,310.3 "," 13,233.1 "," 19,592.9 "," 121,175.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quebec," 15,955.7 "," 13,757.7 "," 9,335.0 "," 11,723.0 "," 4,597.8 "," 6,262.5 "," 7,214.1 "," 7,103.7 "," 12,477.3 "," 15,003.7 "," 12,668.7 "," 19,028.0 "," 135,127.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Maritimes," 6,397.2 "," 2,854.1 "," 3,754.2 "," 4,150.6 "," 2,969.5 "," 2,738.3 "," 3,645.8 "," 2,738.2 "," 5,139.9 "," 6,534.3 "," 5,890.0 "," 3,665.4 "," 50,477.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NWT Yukon Nunavut, 255.3 , 306.4 , 254.9 , -   , -   , -   , -   , -   , 63.5 , 62.9 , 62.2 , 63.3 ," 1,068.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Other Canada Removals," 159,729.1 "," 123,075.9 "," 129,026.9 "," 114,023.8 "," 143,330.7 "," 98,871.8 "," 115,295.9 "," 120,152.1 "," 142,738.7 "," 168,667.7 "," 172,653.5 "," 194,629.3 "," 1,682,195.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,USA Removals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,       PADD 1," 63,244.3 "," 44,066.6 "," 20,162.2 "," 22,947.1 "," 26,992.4 "," 30,476.7 "," 25,075.2 "," 16,601.1 "," 21,019.0 "," 28,595.2 "," 24,896.5 "," 42,516.1 "," 366,592.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,       PADD 2," 314,628.3 "," 262,703.8 "," 260,705.1 "," 135,726.2 "," 159,393.4 "," 165,269.2 "," 141,981.7 "," 166,406.7 "," 182,473.4 "," 208,784.9 "," 261,403.5 "," 302,184.4 "," 2,561,660.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,       PADD 3," 65,837.4 "," 52,996.8 "," 89,429.7 "," 138,244.4 "," 111,066.4 "," 100,393.9 "," 83,908.2 "," 82,073.4 "," 72,078.9 "," 58,080.5 "," 47,403.0 "," 65,382.9 "," 966,895.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PADD 4," 27,465.5 "," 26,092.6 "," 24,232.9 "," 16,568.3 "," 17,575.6 "," 17,422.3 "," 16,496.9 "," 20,079.4 "," 16,877.8 "," 21,124.0 "," 22,798.8 "," 36,529.3 "," 263,263.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PADD 5," 128,006.4 "," 117,096.6 "," 150,197.6 "," 80,119.9 "," 82,937.4 "," 105,426.0 "," 104,643.2 "," 110,871.5 "," 112,810.3 "," 130,257.7 "," 109,405.0 "," 125,557.6 "," 1,357,329.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total USA Removals," 599,181.9 "," 502,956.4 "," 544,727.5 "," 393,605.9 "," 397,965.2 "," 418,988.1 "," 372,105.2 "," 396,032.1 "," 405,259.4 "," 446,842.3 "," 465,906.8 "," 572,170.3 "," 5,515,741.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Offshore Removals, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Removals From Alberta," 758,911.0 "," 626,032.3 "," 673,754.4 "," 507,629.7 "," 541,295.9 "," 517,859.9 "," 487,401.1 "," 516,184.2 "," 547,998.1 "," 615,510.0 "," 638,560.3 "," 766,799.6 "," 7,197,936.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reporting Adjustment,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,(0.1),0.0 , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,as percent,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL DISPOSITION," 1,175,654.1 "," 1,018,946.6 "," 1,036,814.6 "," 739,954.5 "," 831,997.2 "," 795,127.0 "," 790,162.5 "," 815,364.9 "," 858,860.8 "," 928,052.6 "," 954,788.2 "," 1,124,525.2 "," 11,070,248.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Please be advised due to reporting changes in PETRINEX, certain volumes in the reporting are estimated. These impact:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, 1.Removals to Saskatchewan and small volumes in the Adjustments line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, 2.  British Columbia removals volumes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, 3.  Alberta demand volumes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Run Date:  31 March 2021,,,,,,,,,,,,,Year To Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SUPPLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Opening Inventory," 425,030.5 "," 300,562.3 "," 306,038.4 "," 304,718.6 "," 410,404.2 "," 524,097.9 "," 708,562.4 "," 912,399.9 "," 1,039,741.2 "," 995,316.4 "," 946,627.9 "," 867,949.2 "," 425,030.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Plant/Gathering System Process," 123,354.9 "," 115,012.5 "," 130,231.8 "," 125,501.3 "," 123,672.8 "," 122,634.4 "," 124,908.0 "," 116,794.7 "," 115,326.4 "," 127,364.0 "," 104,566.9 "," 131,937.0 "," 1,461,304.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Refinery Process," 19,207.4 "," 17,418.7 "," 19,978.2 "," 17,814.8 "," 23,722.7 "," 21,224.4 "," 26,014.9 "," 21,499.1 "," 13,857.7 "," 15,285.0 "," 21,647.8 "," 24,222.9 "," 241,893.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fractionation Yield," 651,453.0 "," 719,779.3 "," 713,870.0 "," 612,365.4 "," 576,982.1 "," 650,043.1 "," 692,469.3 "," 597,955.2 "," 581,437.8 "," 678,718.2 "," 668,322.0 "," 681,340.2 "," 7,824,735.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Production," 794,015.3 "," 852,210.5 "," 864,080.0 "," 755,681.5 "," 724,377.6 "," 793,901.9 "," 843,392.2 "," 736,249.0 "," 710,621.9 "," 821,367.2 "," 794,536.7 "," 837,500.1 "," 9,527,933.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Intra-Alberta Receipts," 7,222.6 "," 7,046.9 "," 6,561.4 "," 6,071.3 "," 6,180.1 "," 6,998.7 "," 9,597.5 "," 8,617.9 "," 8,370.0 "," 9,361.1 "," 8,166.5 "," 7,186.5 "," 91,380.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Flare, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fuel, -   , -   , -   , -   , -   , -   , -   , (141.4), -   , (9.9), (18.9), (3.3), (173.5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Imports," 50,645.8 "," 40,570.0 "," 37,660.5 "," 1,287.3 ", 753.1 , 451.4 , 146.9 , 989.3 ," 7,337.3 "," 37,038.9 "," 43,345.8 "," 51,065.3 "," 271,291.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Closing Inventory," 300,562.3 "," 306,038.4 "," 304,718.6 "," 410,404.2 "," 524,097.9 "," 708,562.4 "," 912,399.9 "," 1,039,741.2 "," 995,316.4 "," 946,627.9 "," 867,949.2 "," 684,783.3 "," 684,783.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Adjustments," 52,241.1 "," 8,702.7 "," 7,210.7 "," 2,191.4 "," 26,670.4 ", (815.5)," 9,800.7 "," 6,145.5 "," (12,988.9)"," 12,792.7 "," 11,600.1 "," 9,831.0 "," 133,381.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL SUPPLY," 1,028,593.0 "," 903,054.0 "," 916,832.4 "," 659,545.9 "," 644,287.5 "," 616,072.0 "," 659,099.8 "," 624,519.0 "," 757,765.1 "," 929,238.5 "," 936,308.9 "," 1,088,745.5 "," 9,764,061.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DISPOSITION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alberta Injection (reported as C3-SP or Solvent) ," 71,824.0 "," 49,204.9 "," 45,760.8 "," 10,572.5 "," 16,101.9 "," 20,053.3 "," 24,481.2 "," 24,328.8 "," 42,542.8 "," 28,247.3 "," 31,946.7 "," 33,223.8 "," 398,288.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alberta Other Sales  ," 302,263.1 "," 251,715.5 "," 292,991.5 "," 196,669.6 "," 175,411.8 "," 179,585.5 "," 179,107.8 "," 138,315.3 "," 188,735.2 "," 258,572.1 "," 264,998.3 "," 328,291.4 "," 2,756,657.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Other Canada Removals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,British Columbia," 10,065.8 "," 26,743.0 "," 44,663.0 "," 37,067.1 "," 38,101.3 "," 37,143.3 "," 50,841.2 "," 54,644.7 "," 41,475.8 "," 22,422.7 "," 38,822.7 "," 25,853.0 "," 427,843.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Saskatchewan," 60,686.7 "," 55,726.4 "," 67,746.6 "," 67,073.6 "," 69,035.4 "," 65,229.9 "," 65,899.0 "," 66,062.5 "," 59,967.4 "," 64,331.4 "," 43,384.6 "," 58,307.3 "," 743,450.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Manitoba," 53,128.3 "," 41,481.1 "," 38,579.4 "," 1,635.7 ", 633.4 , 330.1 , 159.0 ," 1,011.0 "," 7,168.6 "," 36,551.5 "," 46,983.4 "," 50,680.6 "," 278,342.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ontario," 16,129.9 "," 7,456.8 "," 15,380.4 "," 39,860.4 "," 44,540.3 "," 31,964.7 "," 36,895.7 "," 44,549.3 "," 12,476.6 "," 18,945.4 "," 13,950.3 "," 17,359.3 "," 299,509.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quebec," 10,305.3 "," 9,649.5 "," 8,258.3 "," 11,391.0 "," 24,648.7 "," 20,936.7 "," 12,372.5 "," 14,197.2 "," 25,650.6 "," 40,910.6 "," 29,260.2 "," 21,673.0 "," 229,253.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Maritimes," 3,198.0 "," 2,721.2 "," 7,088.9 "," 3,113.1 "," 2,966.6 "," 4,205.7 "," 4,200.3 "," 5,141.8 "," 6,847.1 "," 5,038.7 "," 2,137.0 "," 4,034.2 "," 50,692.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NWT Yukon Nunavut, 247.5 , 127.0 , 321.1 , -   , -   , -   , -   , 61.5 , -   , 60.0 , -   , -   , 817.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Other Canada Removals," 153,761.5 "," 143,905.0 "," 182,037.7 "," 160,140.9 "," 179,925.7 "," 159,810.4 "," 170,367.7 "," 185,668.0 "," 153,586.1 "," 188,260.3 "," 174,538.2 "," 177,907.4 "," 2,029,908.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,USA Removals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,     PADD 1," 29,716.2 "," 26,118.7 "," 106,443.3 "," 21,811.1 "," 44,478.6 "," 18,898.1 "," 21,020.0 "," 14,205.9 "," 14,210.0 "," 42,387.8 "," 23,634.2 "," 27,739.4 "," 390,663.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,     PADD 2," 251,101.2 "," 215,958.0 "," 160,732.1 "," 96,366.2 "," 102,556.8 "," 111,725.8 "," 121,274.2 "," 87,913.4 "," 147,439.6 "," 223,926.5 "," 231,934.0 "," 292,502.3 "," 2,043,430.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,     PADD 3," 56,450.7 "," 53,540.9 "," 54,545.6 "," 48,921.6 "," 22,974.9 "," 32,529.8 "," 34,719.5 "," 46,603.0 "," 72,444.7 "," 43,659.3 "," 59,758.2 "," 69,896.8 "," 596,045.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PADD 4," 32,943.4 "," 20,561.4 "," 18,403.9 "," 9,620.4 "," 14,985.2 "," 11,771.8 "," 15,819.4 "," 15,058.6 "," 14,459.6 "," 11,338.1 "," 13,026.6 "," 19,317.7 "," 197,306.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PADD 5," 130,532.9 "," 142,049.6 "," 55,917.5 "," 115,443.6 "," 87,852.6 "," 81,697.3 "," 92,310.0 "," 112,426.0 "," 124,347.1 "," 132,847.1 "," 136,472.7 "," 139,866.7 "," 1,351,763.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total USA Removals," 500,744.4 "," 458,228.6 "," 396,042.4 "," 292,162.9 "," 272,848.1 "," 256,622.8 "," 285,143.1 "," 276,206.9 "," 372,901.0 "," 454,158.8 "," 464,825.7 "," 549,322.9 "," 4,579,207.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Offshore Removals, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Removals From Alberta," 654,505.9 "," 602,133.6 "," 578,080.1 "," 452,303.8 "," 452,773.8 "," 416,433.2 "," 455,510.8 "," 461,874.9 "," 526,487.1 "," 642,419.1 "," 639,363.9 "," 727,230.3 "," 6,609,116.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reporting Adjustment,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,as percent,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
