Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/3/2017,2017,4,3,,8.3,,-1,,3.7,,14.3,,0,,0,,0,,0,,,,25,,37,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/4/2017,2017,4,4,,9.3,,-3.3,,3,,15,,0,,0,,0,,0,,,,5,,35,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/5/2017,2017,4,5,,14.1,,-2.2,,6,,12,,0,,0,,0,,0,,,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/6/2017,2017,4,6,,11,,-0.8,,5.1,,12.9,,0,,0,T,0,,0,T,,,29,,33,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/7/2017,2017,4,7,,6.3,,1.6,,4,,14,,0,,9.8,,0,,9.8,,,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/8/2017,2017,4,8,,5.9,,1.2,,3.6,,14.4,,0,,7,,0,,7,,,,11,,35,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/9/2017,2017,4,9,,11.4,,-0.8,,5.3,,12.7,,0,,0,T,0,,0,T,,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/10/2017,2017,4,10,,9.6,,1,,5.3,,12.7,,0,,0.4,,0,,0.4,,,,1,,37,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/11/2017,2017,4,11,,9.8,,0.8,,5.3,,12.7,,0,,0,T,0,,0,T,,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/12/2017,2017,4,12,,9.6,,-0.7,,4.5,,13.5,,0,,0,,0,,0,,,,6,,50,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/13/2017,2017,4,13,,3.2,,-0.6,,1.3,,16.7,,0,,0,,16.2,,9.6,,8,,6,,56,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/14/2017,2017,4,14,,0.7,,-0.7,,0,,18,,0,,0,,9.2,,9.2,,15,,6,,35,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/15/2017,2017,4,15,,3.4,,-1.5,,1,,17,,0,,0,,2,,2,,16,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/16/2017,2017,4,16,,8.5,,-2.4,,3.1,,14.9,,0,,0,,0,,0,,14,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/17/2017,2017,4,17,,2.9,,-5.3,,-1.2,,19.2,,0,,3.4,,4,,7,,11,,4,,46,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/18/2017,2017,4,18,,-3.7,,-6.8,,-5.3,,23.3,,0,,0,,0.8,,0.8,,14,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/19/2017,2017,4,19,,5.3,,-4.5,,0.4,,17.6,,0,,0,T,0,,0,T,10,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/20/2017,2017,4,20,,8.7,,-0.7,,4,,14,,0,,0,,0,,0,,8,,32,,39,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/21/2017,2017,4,21,,7.7,,-0.7,,3.5,,14.5,,0,,0,,0,,0,,2,,6,,32,
