Date,Open,High,Low,Close*,Adj Close**,Volume
30-Apr-19,"2,937.14","2,948.22","2,924.11","2,945.83","2,945.83","3,939,760,000"
1-May-19,"2,952.33","2,954.13","2,923.36","2,923.73","2,923.73","3,669,330,000"
2-May-19,"2,922.16","2,931.68","2,900.50","2,917.52","2,917.52","3,802,290,000"
3-May-19,"2,929.21","2,947.85","2,929.21","2,945.64","2,945.64","3,357,180,000"
6-May-19,"2,908.89","2,937.32","2,898.21","2,932.47","2,932.47","3,203,260,000"
7-May-19,"2,913.03","2,913.03","2,862.60","2,884.05","2,884.05","3,793,060,000"
8-May-19,"2,879.61","2,897.96","2,873.28","2,879.42","2,879.42","3,543,110,000"
9-May-19,"2,859.84","2,875.97","2,836.40","2,870.72","2,870.72","3,659,050,000"
10-May-19,"2,863.10","2,891.31","2,825.39","2,881.40","2,881.40","3,566,780,000"
13-May-19,"2,840.19","2,840.19","2,801.43","2,811.87","2,811.87","3,900,270,000"
14-May-19,"2,820.12","2,852.54","2,820.12","2,834.41","2,834.41","3,354,860,000"
15-May-19,"2,820.38","2,858.68","2,815.08","2,850.96","2,850.96","3,140,900,000"
16-May-19,"2,855.80","2,892.15","2,855.80","2,876.32","2,876.32","3,338,470,000"
17-May-19,"2,858.60","2,885.48","2,854.23","2,859.53","2,859.53","3,316,040,000"
20-May-19,"2,841.94","2,853.86","2,831.29","2,840.23","2,840.23","3,293,750,000"
21-May-19,"2,854.02","2,868.88","2,854.02","2,864.36","2,864.36","3,223,050,000"
22-May-19,"2,856.06","2,865.47","2,851.11","2,856.27","2,856.27","3,194,000,000"
23-May-19,"2,836.70","2,836.70","2,805.49","2,822.24","2,822.24","3,899,320,000"
24-May-19,"2,832.41","2,841.36","2,820.19","2,826.06","2,826.06","2,889,230,000"
28-May-19,"2,830.03","2,840.51","2,801.58","2,802.39","2,802.39","4,146,980,000"
29-May-19,"2,790.25","2,792.03","2,766.06","2,783.02","2,783.02","3,701,110,000"
30-May-19,"2,786.94","2,799.00","2,776.74","2,788.86","2,788.86","3,276,030,000"
31-May-19,"2,766.15","2,768.98","2,750.52","2,752.06","2,752.06","3,982,670,000"
3-Jun-19,"2,751.53","2,763.07","2,728.81","2,744.45","2,744.45","3,952,360,000"
4-Jun-19,"2,762.64","2,804.49","2,762.64","2,803.27","2,803.27","3,814,130,000"
5-Jun-19,"2,818.09","2,827.28","2,800.92","2,826.15","2,826.15","3,570,760,000"
6-Jun-19,"2,828.51","2,852.10","2,822.45","2,843.49","2,843.49","3,445,140,000"
7-Jun-19,"2,852.87","2,884.97","2,852.87","2,873.34","2,873.34","3,244,380,000"
10-Jun-19,"2,885.83","2,904.77","2,885.51","2,886.73","2,886.73","3,209,890,000"
11-Jun-19,"2,903.27","2,910.61","2,878.53","2,885.72","2,885.72","3,551,000,000"
12-Jun-19,"2,882.73","2,888.57","2,874.68","2,879.84","2,879.84","3,039,870,000"
13-Jun-19,"2,886.24","2,895.24","2,881.99","2,891.64","2,891.64","3,100,640,000"
14-Jun-19,"2,886.82","2,894.45","2,879.62","2,886.98","2,886.98","2,992,810,000"
17-Jun-19,"2,889.75","2,897.27","2,887.30","2,889.67","2,889.67","2,828,400,000"
18-Jun-19,"2,906.71","2,930.79","2,905.44","2,917.75","2,917.75","3,441,540,000"
19-Jun-19,"2,920.55","2,931.74","2,911.43","2,926.46","2,926.46","3,300,220,000"
20-Jun-19,"2,949.60","2,958.06","2,931.50","2,954.18","2,954.18","3,943,060,000"
21-Jun-19,"2,952.71","2,964.15","2,946.87","2,950.46","2,950.46","5,003,540,000"
24-Jun-19,"2,951.42","2,954.92","2,944.05","2,945.35","2,945.35","3,136,960,000"
25-Jun-19,"2,945.78","2,946.52","2,916.01","2,917.38","2,917.38","3,579,430,000"
26-Jun-19,"2,926.07","2,932.59","2,912.99","2,913.78","2,913.78","3,511,350,000"
27-Jun-19,"2,919.66","2,929.30","2,918.57","2,924.92","2,924.92","3,162,500,000"
28-Jun-19,"2,932.94","2,943.98","2,929.05","2,941.76","2,941.76","5,422,650,000"
1-Jul-19,"2,971.41","2,977.93","2,952.22","2,964.33","2,964.33","3,524,860,000"
2-Jul-19,"2,964.66","2,973.21","2,955.92","2,973.01","2,973.01","3,224,490,000"
3-Jul-19,"2,978.08","2,995.84","2,977.96","2,995.82","2,995.82","1,963,570,000"
5-Jul-19,"2,984.25","2,994.03","2,967.97","2,990.41","2,990.41","2,434,680,000"
8-Jul-19,"2,979.77","2,980.76","2,970.09","2,975.95","2,975.95","2,922,360,000"
9-Jul-19,"2,965.52","2,981.90","2,963.44","2,979.63","2,979.63","3,033,330,000"
10-Jul-19,"2,989.30","3,002.98","2,984.62","2,993.07","2,993.07","3,157,800,000"
11-Jul-19,"2,999.62","3,002.33","2,988.80","2,999.91","2,999.91","3,155,710,000"
12-Jul-19,"3,003.36","3,013.92","3,001.87","3,013.77","3,013.77","2,984,140,000"
15-Jul-19,"3,017.80","3,017.80","3,008.77","3,014.30","3,014.30","2,876,100,000"
16-Jul-19,"3,012.13","3,015.02","3,001.15","3,004.04","3,004.04","3,297,030,000"
17-Jul-19,"3,005.10","3,005.26","2,984.25","2,984.42","2,984.42","3,185,650,000"
18-Jul-19,"2,978.87","2,998.28","2,973.09","2,995.11","2,995.11","3,369,820,000"
19-Jul-19,"3,004.26","3,006.02","2,975.86","2,976.61","2,976.61","3,285,890,000"
22-Jul-19,"2,981.93","2,990.71","2,976.65","2,985.03","2,985.03","3,016,200,000"
23-Jul-19,"2,994.74","3,005.90","2,988.56","3,005.47","3,005.47","3,333,810,000"
24-Jul-19,"2,998.77","3,019.59","2,996.82","3,019.56","3,019.56","3,433,220,000"
25-Jul-19,"3,016.26","3,016.31","2,997.24","3,003.67","3,003.67","3,657,050,000"
26-Jul-19,"3,013.25","3,027.98","3,012.59","3,025.86","3,025.86","3,260,170,000"
29-Jul-19,"3,024.47","3,025.61","3,014.30","3,020.97","3,020.97","3,224,490,000"
30-Jul-19,"3,007.66","3,017.19","3,000.94","3,013.18","3,013.18","3,632,770,000"
31-Jul-19,"3,016.22","3,017.40","2,958.08","2,980.38","2,980.38","4,626,330,000"
1-Aug-19,"2,980.32","3,013.59","2,945.23","2,953.56","2,953.56","4,793,810,000"
2-Aug-19,"2,943.90","2,945.50","2,914.11","2,932.05","2,932.05","3,882,810,000"
5-Aug-19,"2,898.07","2,898.07","2,822.12","2,844.74","2,844.74","4,542,850,000"
6-Aug-19,"2,861.18","2,884.40","2,847.42","2,881.77","2,881.77","4,156,640,000"
7-Aug-19,"2,858.65","2,892.17","2,825.71","2,883.98","2,883.98","4,512,720,000"
8-Aug-19,"2,896.21","2,938.72","2,894.47","2,938.09","2,938.09","4,118,530,000"
9-Aug-19,"2,930.51","2,935.75","2,900.15","2,918.65","2,918.65","3,356,850,000"
12-Aug-19,"2,907.07","2,907.58","2,873.14","2,882.70","2,882.70","3,328,570,000"
13-Aug-19,"2,880.72","2,943.31","2,877.05","2,926.32","2,926.32","3,857,190,000"
14-Aug-19,"2,894.15","2,894.15","2,839.64","2,840.60","2,840.60","4,325,150,000"
15-Aug-19,"2,846.20","2,856.67","2,825.51","2,847.60","2,847.60","4,041,720,000"
16-Aug-19,"2,864.74","2,893.63","2,864.74","2,888.68","2,888.68","3,524,080,000"
19-Aug-19,"2,913.48","2,931.00","2,913.48","2,923.65","2,923.65","3,221,050,000"
20-Aug-19,"2,919.01","2,923.63","2,899.60","2,900.51","2,900.51","3,067,710,000"
21-Aug-19,"2,922.04","2,928.73","2,917.91","2,924.43","2,924.43","3,016,540,000"
22-Aug-19,"2,930.94","2,939.08","2,904.51","2,922.95","2,922.95","2,893,660,000"
23-Aug-19,"2,911.07","2,927.01","2,834.97","2,847.11","2,847.11","3,942,520,000"
26-Aug-19,"2,866.70","2,879.27","2,856.00","2,878.38","2,878.38","2,859,790,000"
27-Aug-19,"2,893.14","2,898.79","2,860.59","2,869.16","2,869.16","3,537,490,000"
28-Aug-19,"2,861.28","2,890.03","2,853.05","2,887.94","2,887.94","3,102,480,000"
29-Aug-19,"2,910.37","2,930.50","2,905.67","2,924.58","2,924.58","3,177,150,000"
30-Aug-19,"2,937.09","2,940.43","2,913.32","2,926.46","2,926.46","3,009,910,000"
3-Sep-19,"2,909.01","2,914.39","2,891.85","2,906.27","2,906.27","3,427,830,000"
4-Sep-19,"2,924.67","2,938.84","2,921.86","2,937.78","2,937.78","3,167,900,000"
5-Sep-19,"2,960.60","2,985.86","2,960.60","2,976.00","2,976.00","3,902,600,000"
6-Sep-19,"2,980.33","2,985.03","2,972.51","2,978.71","2,978.71","3,209,340,000"
9-Sep-19,"2,988.43","2,989.43","2,969.39","2,978.43","2,978.43","4,031,120,000"
10-Sep-19,"2,971.01","2,979.39","2,957.01","2,979.39","2,979.39","4,393,040,000"
11-Sep-19,"2,981.41","3,000.93","2,975.31","3,000.93","3,000.93","3,934,370,000"
12-Sep-19,"3,009.08","3,020.74","3,000.92","3,009.57","3,009.57","3,796,990,000"
13-Sep-19,"3,012.21","3,017.33","3,002.90","3,007.39","3,007.39","3,557,010,000"
16-Sep-19,"2,996.41","3,002.19","2,990.67","2,997.96","2,997.96","4,285,860,000"
17-Sep-19,"2,995.67","3,006.21","2,993.73","3,005.70","3,005.70","3,673,250,000"
18-Sep-19,"3,001.50","3,007.83","2,978.57","3,006.73","3,006.73","3,458,800,000"
19-Sep-19,"3,010.36","3,021.99","3,003.16","3,006.79","3,006.79","3,265,660,000"
20-Sep-19,"3,008.42","3,016.37","2,984.68","2,992.07","2,992.07","6,103,440,000"
23-Sep-19,"2,983.50","2,999.15","2,982.23","2,991.78","2,991.78","3,187,250,000"
24-Sep-19,"3,002.43","3,007.98","2,957.73","2,966.60","2,966.60","3,872,800,000"
25-Sep-19,"2,968.35","2,989.82","2,952.86","2,984.87","2,984.87","3,331,200,000"
26-Sep-19,"2,985.73","2,987.28","2,963.71","2,977.62","2,977.62","3,084,910,000"
27-Sep-19,"2,985.47","2,987.31","2,945.53","2,961.79","2,961.79","3,246,480,000"
30-Sep-19,"2,967.07","2,983.85","2,967.07","2,976.74","2,976.74","3,249,130,000"
1-Oct-19,"2,983.69","2,992.53","2,938.70","2,940.25","2,940.25","3,560,750,000"
2-Oct-19,"2,924.78","2,924.78","2,874.93","2,887.61","2,887.61","3,914,180,000"
3-Oct-19,"2,885.38","2,911.13","2,855.94","2,910.63","2,910.63","3,515,130,000"
4-Oct-19,"2,918.56","2,953.74","2,918.56","2,952.01","2,952.01","3,005,600,000"
7-Oct-19,"2,944.23","2,959.75","2,935.68","2,938.79","2,938.79","2,959,050,000"
8-Oct-19,"2,920.40","2,925.47","2,892.66","2,893.06","2,893.06","3,370,700,000"
9-Oct-19,"2,911.10","2,929.32","2,907.41","2,919.40","2,919.40","2,735,350,000"
10-Oct-19,"2,918.55","2,948.46","2,917.12","2,938.13","2,938.13","3,234,400,000"
11-Oct-19,"2,963.07","2,993.28","2,963.07","2,970.27","2,970.27","3,581,320,000"
14-Oct-19,"2,965.81","2,972.84","2,962.94","2,966.15","2,966.15","2,559,270,000"
15-Oct-19,"2,973.61","3,003.28","2,973.61","2,995.68","2,995.68","3,345,090,000"
16-Oct-19,"2,989.68","2,997.54","2,985.20","2,989.69","2,989.69","3,230,320,000"
17-Oct-19,"3,000.77","3,008.29","2,991.79","2,997.95","2,997.95","3,103,470,000"
18-Oct-19,"2,996.84","3,000.00","2,976.31","2,986.20","2,986.20","3,268,970,000"
21-Oct-19,"2,996.48","3,007.33","2,995.35","3,006.72","3,006.72","3,271,960,000"
22-Oct-19,"3,010.73","3,014.57","2,995.04","2,995.99","2,995.99","3,527,540,000"
23-Oct-19,"2,994.01","3,004.78","2,991.21","3,004.52","3,004.52","3,413,600,000"
24-Oct-19,"3,014.78","3,016.07","3,000.42","3,010.29","3,010.29","3,696,510,000"
25-Oct-19,"3,003.32","3,027.39","3,001.94","3,022.55","3,022.55","3,379,060,000"
28-Oct-19,"3,032.12","3,044.08","3,032.12","3,039.42","3,039.42","3,524,970,000"
29-Oct-19,"3,035.39","3,047.87","3,034.81","3,036.89","3,036.89","3,594,430,000"
30-Oct-19,"3,039.74","3,050.10","3,025.96","3,046.77","3,046.77","3,779,660,000"
31-Oct-19,"3,046.90","3,046.90","3,023.19","3,037.56","3,037.56","4,149,310,000"
1-Nov-19,"3,050.72","3,066.95","3,050.72","3,066.91","3,066.91","3,956,290,000"
4-Nov-19,"3,078.96","3,085.20","3,074.87","3,078.27","3,078.27","4,178,040,000"
5-Nov-19,"3,080.80","3,083.95","3,072.15","3,074.62","3,074.62","4,490,590,000"
6-Nov-19,"3,075.10","3,078.34","3,065.89","3,076.78","3,076.78","4,465,510,000"
7-Nov-19,"3,087.02","3,097.77","3,080.23","3,085.18","3,085.18","4,151,990,000"
8-Nov-19,"3,081.25","3,093.09","3,073.58","3,093.08","3,093.08","3,508,160,000"
11-Nov-19,"3,080.33","3,088.33","3,075.82","3,087.01","3,087.01","3,041,120,000"
12-Nov-19,"3,089.28","3,102.61","3,084.73","3,091.84","3,091.84","3,495,560,000"
13-Nov-19,"3,084.18","3,098.06","3,078.80","3,094.04","3,094.04","3,513,720,000"
14-Nov-19,"3,090.75","3,098.20","3,083.26","3,096.63","3,096.63","3,282,090,000"
15-Nov-19,"3,107.92","3,120.46","3,104.60","3,120.46","3,120.46","3,359,800,000"
18-Nov-19,"3,117.91","3,124.17","3,112.06","3,122.03","3,122.03","3,440,140,000"
19-Nov-19,"3,127.45","3,127.64","3,113.47","3,120.18","3,120.18","3,613,670,000"
20-Nov-19,"3,114.66","3,118.97","3,091.41","3,108.46","3,108.46","4,041,010,000"
21-Nov-19,"3,108.49","3,110.11","3,094.55","3,103.54","3,103.54","3,744,010,000"
22-Nov-19,"3,111.41","3,112.87","3,099.26","3,110.29","3,110.29","3,235,270,000"
25-Nov-19,"3,117.44","3,133.83","3,117.44","3,133.64","3,133.64","3,514,310,000"
26-Nov-19,"3,134.85","3,142.69","3,131.00","3,140.52","3,140.52","4,600,450,000"
27-Nov-19,"3,145.49","3,154.26","3,143.41","3,153.63","3,153.63","3,035,470,000"
29-Nov-19,"3,147.18","3,150.30","3,139.34","3,140.98","3,140.98","1,743,420,000"
2-Dec-19,"3,143.85","3,144.31","3,110.78","3,113.87","3,113.87","3,285,750,000"
3-Dec-19,"3,087.41","3,094.97","3,070.33","3,093.20","3,093.20","3,671,580,000"
4-Dec-19,"3,103.50","3,119.38","3,102.53","3,112.76","3,112.76","3,702,980,000"
5-Dec-19,"3,119.21","3,119.45","3,103.76","3,117.43","3,117.43","3,360,480,000"
6-Dec-19,"3,134.62","3,150.60","3,134.62","3,145.91","3,145.91","3,483,310,000"
9-Dec-19,"3,141.86","3,148.87","3,135.46","3,135.96","3,135.96","3,400,470,000"
10-Dec-19,"3,135.36","3,142.12","3,126.09","3,132.52","3,132.52","3,346,310,000"
11-Dec-19,"3,135.75","3,143.98","3,133.21","3,141.63","3,141.63","3,257,650,000"
12-Dec-19,"3,141.23","3,176.28","3,138.47","3,168.57","3,168.57","4,003,200,000"
13-Dec-19,"3,166.65","3,182.68","3,156.51","3,168.80","3,168.80","3,757,650,000"
16-Dec-19,"3,183.63","3,197.71","3,183.63","3,191.45","3,191.45","4,070,200,000"
17-Dec-19,"3,195.40","3,198.22","3,191.03","3,192.52","3,192.52","3,842,940,000"
18-Dec-19,"3,195.21","3,198.48","3,191.14","3,191.14","3,191.14","4,029,950,000"
19-Dec-19,"3,192.32","3,205.48","3,192.32","3,205.37","3,205.37","3,784,360,000"
20-Dec-19,"3,223.33","3,225.65","3,216.03","3,221.22","3,221.22","6,457,480,000"
23-Dec-19,"3,226.05","3,227.78","3,222.30","3,224.01","3,224.01","3,064,530,000"
24-Dec-19,"3,225.45","3,226.43","3,220.51","3,223.38","3,223.38","1,296,530,000"
26-Dec-19,"3,227.20","3,240.08","3,227.20","3,239.91","3,239.91","2,164,540,000"
27-Dec-19,"3,247.23","3,247.93","3,234.37","3,240.02","3,240.02","2,429,150,000"
30-Dec-19,"3,240.09","3,240.92","3,216.57","3,221.29","3,221.29","3,021,720,000"
31-Dec-19,"3,215.18","3,231.72","3,212.03","3,230.78","3,230.78","2,894,760,000"
2-Jan-20,"3,244.67","3,258.14","3,235.53","3,257.85","3,257.85","3,459,930,000"
3-Jan-20,"3,226.36","3,246.15","3,222.34","3,234.85","3,234.85","3,484,700,000"
6-Jan-20,"3,217.55","3,246.84","3,214.64","3,246.28","3,246.28","3,702,460,000"
7-Jan-20,"3,241.86","3,244.91","3,232.43","3,237.18","3,237.18","3,435,910,000"
8-Jan-20,"3,238.59","3,267.07","3,236.67","3,253.05","3,253.05","3,726,840,000"
9-Jan-20,"3,266.03","3,275.58","3,263.67","3,274.70","3,274.70","3,641,230,000"
10-Jan-20,"3,281.81","3,282.99","3,260.86","3,265.35","3,265.35","3,214,580,000"
13-Jan-20,"3,271.13","3,288.13","3,268.43","3,288.13","3,288.13","3,459,390,000"
14-Jan-20,"3,285.35","3,294.25","3,277.19","3,283.15","3,283.15","3,687,620,000"
15-Jan-20,"3,282.27","3,298.66","3,280.69","3,289.29","3,289.29","3,721,490,000"
16-Jan-20,"3,302.97","3,317.11","3,302.82","3,316.81","3,316.81","3,540,580,000"
17-Jan-20,"3,323.66","3,329.88","3,318.86","3,329.62","3,329.62","3,726,220,000"
21-Jan-20,"3,321.03","3,329.79","3,316.61","3,320.79","3,320.79","4,104,840,000"
22-Jan-20,"3,330.02","3,337.77","3,320.04","3,321.75","3,321.75","3,623,780,000"
23-Jan-20,"3,315.77","3,326.88","3,301.87","3,325.54","3,325.54","3,766,710,000"
24-Jan-20,"3,333.10","3,333.18","3,281.53","3,295.47","3,295.47","3,708,780,000"
27-Jan-20,"3,247.16","3,258.85","3,234.50","3,243.63","3,243.63","3,831,050,000"
28-Jan-20,"3,255.35","3,285.78","3,253.22","3,276.24","3,276.24","3,531,570,000"
29-Jan-20,"3,289.46","3,293.47","3,271.89","3,273.40","3,273.40","3,600,250,000"
30-Jan-20,"3,256.45","3,285.91","3,242.80","3,283.66","3,283.66","3,790,350,000"
31-Jan-20,"3,282.33","3,282.33","3,214.68","3,225.52","3,225.52","4,529,700,000"
3-Feb-20,"3,235.66","3,268.44","3,235.66","3,248.92","3,248.92","3,760,460,000"
4-Feb-20,"3,280.61","3,306.92","3,280.61","3,297.59","3,297.59","3,996,900,000"
5-Feb-20,"3,324.91","3,337.58","3,313.75","3,334.69","3,334.69","4,121,480,000"
6-Feb-20,"3,344.92","3,347.96","3,334.39","3,345.78","3,345.78","3,887,250,000"
7-Feb-20,"3,335.54","3,341.42","3,322.12","3,327.71","3,327.71","3,733,920,000"
10-Feb-20,"3,318.28","3,352.26","3,317.77","3,352.09","3,352.09","3,462,730,000"
11-Feb-20,"3,365.87","3,375.63","3,352.72","3,357.75","3,357.75","3,762,940,000"
12-Feb-20,"3,370.50","3,381.47","3,369.72","3,379.45","3,379.45","3,930,910,000"
13-Feb-20,"3,365.90","3,385.09","3,360.52","3,373.94","3,373.94","3,500,890,000"
14-Feb-20,"3,378.08","3,380.69","3,366.15","3,380.16","3,380.16","3,419,700,000"
18-Feb-20,"3,369.04","3,375.01","3,355.61","3,370.29","3,370.29","3,750,400,000"
19-Feb-20,"3,380.39","3,393.52","3,378.83","3,386.15","3,386.15","3,614,200,000"
20-Feb-20,"3,380.45","3,389.15","3,341.02","3,373.23","3,373.23","4,019,180,000"
21-Feb-20,"3,360.50","3,360.76","3,328.45","3,337.75","3,337.75","3,908,780,000"
24-Feb-20,"3,257.61","3,259.81","3,214.65","3,225.89","3,225.89","4,851,160,000"
25-Feb-20,"3,238.94","3,246.99","3,118.77","3,128.21","3,128.21","5,596,760,000"
26-Feb-20,"3,139.90","3,182.51","3,108.99","3,116.39","3,116.39","5,484,650,000"
27-Feb-20,"3,062.54","3,097.07","2,977.39","2,978.76","2,978.76","7,064,710,000"
28-Feb-20,"2,916.90","2,959.72","2,855.84","2,954.22","2,954.22","8,569,570,000"
2-Mar-20,"2,974.28","3,090.96","2,945.19","3,090.23","3,090.23","6,381,330,000"
3-Mar-20,"3,096.46","3,136.72","2,976.63","3,003.37","3,003.37","6,376,510,000"
4-Mar-20,"3,045.75","3,130.97","3,034.38","3,130.12","3,130.12","5,073,020,000"
5-Mar-20,"3,075.70","3,083.04","2,999.83","3,023.94","3,023.94","5,579,290,000"
6-Mar-20,"2,954.20","2,985.93","2,901.54","2,972.37","2,972.37","6,555,240,000"
9-Mar-20,"2,863.89","2,863.89","2,734.43","2,746.56","2,746.56","8,441,290,000"
10-Mar-20,"2,813.48","2,882.59","2,734.00","2,882.23","2,882.23","7,642,040,000"
11-Mar-20,"2,825.60","2,825.60","2,707.22","2,741.38","2,741.38","7,431,200,000"
12-Mar-20,"2,630.86","2,660.95","2,478.86","2,480.64","2,480.64","8,850,810,000"
13-Mar-20,"2,569.99","2,711.33","2,492.37","2,711.02","2,711.02","8,299,070,000"
16-Mar-20,"2,508.59","2,562.98","2,380.94","2,386.13","2,386.13","7,805,450,000"
17-Mar-20,"2,425.66","2,553.93","2,367.04","2,529.19","2,529.19","8,370,250,000"
18-Mar-20,"2,436.50","2,453.57","2,280.52","2,398.10","2,398.10","8,799,300,000"
19-Mar-20,"2,393.48","2,466.97","2,319.78","2,409.39","2,409.39","7,956,100,000"
20-Mar-20,"2,431.94","2,453.01","2,295.56","2,304.92","2,304.92","9,053,950,000"
23-Mar-20,"2,290.71","2,300.73","2,191.86","2,237.40","2,237.40","7,411,380,000"
24-Mar-20,"2,344.44","2,449.71","2,344.44","2,447.33","2,447.33","7,563,150,000"
25-Mar-20,"2,457.77","2,571.42","2,407.53","2,475.56","2,475.56","8,300,010,000"
26-Mar-20,"2,501.29","2,637.01","2,500.72","2,630.07","2,630.07","7,766,990,000"
27-Mar-20,"2,555.87","2,615.91","2,520.02","2,541.47","2,541.47","6,201,670,000"
30-Mar-20,"2,558.98","2,631.80","2,545.28","2,626.65","2,626.65","5,751,120,000"
31-Mar-20,"2,614.69","2,641.39","2,571.15","2,584.59","2,584.59","6,576,210,000"
1-Apr-20,"2,498.08","2,522.75","2,447.49","2,470.50","2,470.50","5,964,000,000"
2-Apr-20,"2,458.54","2,533.22","2,455.79","2,526.90","2,526.90","6,464,190,000"
3-Apr-20,"2,514.92","2,538.18","2,459.96","2,488.65","2,488.65","6,096,970,000"
6-Apr-20,"2,578.28","2,676.85","2,574.57","2,663.68","2,663.68","6,403,840,000"
7-Apr-20,"2,738.65","2,756.89","2,657.67","2,659.41","2,659.41","7,050,410,000"
8-Apr-20,"2,685.00","2,760.75","2,663.30","2,749.98","2,749.98","5,875,710,000"
9-Apr-20,"2,776.99","2,818.57","2,762.36","2,789.82","2,789.82","7,899,550,000"
13-Apr-20,"2,782.46","2,782.46","2,721.17","2,761.63","2,761.63","5,319,530,000"
14-Apr-20,"2,805.10","2,851.85","2,805.10","2,846.06","2,846.06","5,615,730,000"
15-Apr-20,"2,795.64","2,801.88","2,761.54","2,783.36","2,783.36","5,208,000,000"
16-Apr-20,"2,799.34","2,806.51","2,764.32","2,799.55","2,799.55","5,228,810,000"
17-Apr-20,"2,842.43","2,879.22","2,830.88","2,874.56","2,874.56","5,804,810,000"
20-Apr-20,"2,845.62","2,868.98","2,820.43","2,823.16","2,823.16","5,228,630,000"
21-Apr-20,"2,784.81","2,785.54","2,727.10","2,736.56","2,736.56","5,121,010,000"
22-Apr-20,"2,787.89","2,815.10","2,775.95","2,799.31","2,799.31","5,084,920,000"
23-Apr-20,"2,810.42","2,844.90","2,794.26","2,797.80","2,797.80","5,773,530,000"
24-Apr-20,"2,812.64","2,842.71","2,791.76","2,836.74","2,836.74","5,382,810,000"
27-Apr-20,"2,854.65","2,887.72","2,852.89","2,878.48","2,878.48","5,203,930,000"
28-Apr-20,"2,909.96","2,921.15","2,860.71","2,863.39","2,863.39","5,691,160,000"
29-Apr-20,"2,918.46","2,954.86","2,912.16","2,939.51","2,939.51","6,645,640,000"
30-Apr-20,"2,930.91","2,930.91","2,892.47","2,912.43","2,912.43","6,544,980,000"
1-May-20,"2,869.09","2,869.09","2,821.61","2,830.71","2,830.71","4,759,810,000"
4-May-20,"2,815.01","2,844.24","2,797.85","2,842.74","2,842.74","4,735,930,000"
5-May-20,"2,868.88","2,898.23","2,863.55","2,868.44","2,868.44","5,140,290,000"
6-May-20,"2,883.14","2,891.11","2,847.65","2,848.42","2,848.42","4,892,570,000"
7-May-20,"2,878.26","2,901.92","2,876.48","2,881.19","2,881.19","5,178,790,000"
8-May-20,"2,908.83","2,932.16","2,902.88","2,929.80","2,929.80","4,876,030,000"
11-May-20,"2,915.46","2,944.25","2,903.44","2,930.19","2,930.19","4,819,730,000"
12-May-20,"2,939.50","2,945.82","2,869.59","2,870.12","2,870.12","5,119,630,000"
13-May-20,"2,865.86","2,874.14","2,793.15","2,820.00","2,820.00","6,151,650,000"
14-May-20,"2,794.54","2,852.80","2,766.64","2,852.50","2,852.50","5,651,130,000"
15-May-20,"2,829.95","2,865.01","2,816.78","2,863.70","2,863.70","5,507,700,000"
18-May-20,"2,913.86","2,968.09","2,913.86","2,953.91","2,953.91","6,373,670,000"
19-May-20,"2,948.59","2,964.21","2,922.35","2,922.94","2,922.94","4,984,330,000"
20-May-20,"2,953.63","2,980.29","2,953.63","2,971.61","2,971.61","5,005,380,000"
21-May-20,"2,969.95","2,978.50","2,938.57","2,948.51","2,948.51","4,976,620,000"
22-May-20,"2,948.05","2,956.76","2,933.59","2,955.45","2,955.45","3,970,860,000"
26-May-20,"3,004.08","3,021.72","2,988.17","2,991.77","2,991.77","5,848,500,000"
27-May-20,"3,015.65","3,036.25","2,969.75","3,036.13","3,036.13","6,398,000,000"
28-May-20,"3,046.61","3,068.67","3,023.40","3,029.73","3,029.73","5,447,020,000"
29-May-20,"3,025.17","3,049.17","2,998.61","3,044.31","3,044.31","7,297,550,000"
1-Jun-20,"3,038.78","3,062.18","3,031.54","3,055.73","3,055.73","4,684,170,000"
2-Jun-20,"3,064.78","3,081.07","3,051.64","3,080.82","3,080.82","5,197,150,000"
3-Jun-20,"3,098.90","3,130.94","3,098.90","3,122.87","3,122.87","6,005,560,000"
4-Jun-20,"3,111.56","3,128.91","3,090.41","3,112.35","3,112.35","6,451,290,000"
5-Jun-20,"3,163.84","3,211.72","3,163.84","3,193.93","3,193.93","8,639,300,000"
8-Jun-20,"3,199.92","3,233.13","3,196.00","3,232.39","3,232.39","8,498,300,000"
9-Jun-20,"3,213.32","3,222.71","3,193.11","3,207.18","3,207.18","6,410,930,000"
10-Jun-20,"3,213.42","3,223.27","3,181.49","3,190.14","3,190.14","6,598,870,000"
11-Jun-20,"3,123.53","3,123.53","2,999.49","3,002.10","3,002.10","7,037,320,000"
12-Jun-20,"3,071.04","3,088.42","2,984.47","3,041.31","3,041.31","5,845,330,000"
15-Jun-20,"2,993.76","3,079.76","2,965.66","3,066.59","3,066.59","5,757,480,000"
16-Jun-20,"3,131.00","3,153.45","3,076.06","3,124.74","3,124.74","5,845,810,000"
17-Jun-20,"3,136.13","3,141.16","3,108.03","3,113.49","3,113.49","4,560,450,000"
18-Jun-20,"3,101.64","3,120.00","3,093.51","3,115.34","3,115.34","4,448,690,000"
19-Jun-20,"3,140.29","3,155.53","3,083.11","3,097.74","3,097.74","8,346,650,000"
22-Jun-20,"3,094.42","3,120.92","3,079.39","3,117.86","3,117.86","4,686,690,000"
23-Jun-20,"3,138.70","3,154.90","3,127.12","3,131.29","3,131.29","4,711,850,000"
24-Jun-20,"3,114.40","3,115.01","3,032.13","3,050.33","3,050.33","5,597,680,000"
