Date,Open,High,Low,Close,Adj Close,Volume
8/26/2019," 16,133.60 "," 16,167.50 "," 16,069.90 "," 16,098.80 "," 16,098.80 "," 167,942,900.00 "
8/27/2019," 16,138.50 "," 16,193.30 "," 16,125.20 "," 16,183.60 "," 16,183.60 "," 232,156,300.00 "
8/28/2019," 16,178.70 "," 16,294.10 "," 16,166.30 "," 16,271.70 "," 16,271.70 "," 182,417,600.00 "
8/29/2019," 16,360.30 "," 16,407.30 "," 16,342.70 "," 16,384.50 "," 16,384.50 "," 183,112,200.00 "
8/30/2019," 16,431.80 "," 16,456.50 "," 16,377.70 "," 16,442.10 "," 16,442.10 "," 178,987,200.00 "
9/3/2019," 16,382.50 "," 16,434.20 "," 16,328.40 "," 16,399.20 "," 16,399.20 "," 223,316,900.00 "
9/4/2019," 16,487.00 "," 16,550.00 "," 16,435.30 "," 16,448.80 "," 16,448.80 "," 201,346,000.00 "
9/5/2019," 16,498.50 "," 16,604.40 "," 16,492.20 "," 16,574.80 "," 16,574.80 "," 236,406,500.00 "
9/6/2019," 16,546.20 "," 16,577.70 "," 16,519.90 "," 16,535.30 "," 16,535.30 "," 185,443,700.00 "
9/9/2019," 16,565.20 "," 16,566.70 "," 16,463.30 "," 16,495.10 "," 16,495.10 "," 216,894,100.00 "
9/10/2019," 16,467.30 "," 16,537.30 "," 16,459.40 "," 16,537.30 "," 16,537.30 "," 238,455,800.00 "
9/11/2019," 16,565.20 "," 16,623.00 "," 16,548.90 "," 16,611.10 "," 16,611.10 "," 218,707,000.00 "
9/12/2019," 16,624.10 "," 16,696.40 "," 16,592.40 "," 16,643.30 "," 16,643.30 "," 267,934,400.00 "
9/13/2019," 16,679.80 "," 16,756.10 "," 16,679.80 "," 16,682.40 "," 16,682.40 "," 221,919,900.00 "
9/16/2019," 16,706.30 "," 16,767.20 "," 16,698.30 "," 16,751.30 "," 16,751.30 "," 307,592,600.00 "
9/17/2019," 16,738.30 "," 16,855.50 "," 16,727.20 "," 16,834.80 "," 16,834.80 "," 247,102,000.00 "
9/18/2019," 16,824.50 "," 16,851.50 "," 16,731.10 "," 16,800.30 "," 16,800.30 "," 232,114,900.00 "
9/19/2019," 16,829.60 "," 16,913.50 "," 16,829.60 "," 16,858.40 "," 16,858.40 "," 209,325,900.00 "
9/20/2019," 16,896.80 "," 16,947.20 "," 16,864.20 "," 16,899.70 "," 16,899.70 "," 501,130,200.00 "
9/23/2019," 16,870.10 "," 16,892.50 "," 16,846.40 "," 16,867.20 "," 16,867.20 "," 168,552,700.00 "
9/24/2019," 16,877.40 "," 16,917.60 "," 16,772.40 "," 16,798.30 "," 16,798.30 "," 207,308,500.00 "
9/25/2019," 16,771.00 "," 16,800.90 "," 16,725.80 "," 16,784.30 "," 16,784.30 "," 197,464,000.00 "
9/26/2019," 16,788.10 "," 16,800.70 "," 16,749.90 "," 16,790.40 "," 16,790.40 "," 204,562,400.00 "
9/27/2019," 16,769.40 "," 16,769.40 "," 16,656.40 "," 16,694.30 "," 16,694.30 "," 196,461,700.00 "
9/30/2019," 16,666.70 "," 16,730.50 "," 16,658.60 "," 16,658.60 "," 16,658.60 "," 200,791,800.00 "
10/1/2019," 16,683.60 "," 16,707.50 "," 16,429.60 "," 16,447.70 "," 16,447.70 "," 225,195,700.00 "
10/2/2019," 16,401.80 "," 16,417.00 "," 16,223.60 "," 16,311.00 "," 16,311.00 "," 218,200,100.00 "
10/3/2019," 16,285.40 "," 16,369.60 "," 16,198.10 "," 16,369.00 "," 16,369.00 "," 237,883,100.00 "
10/4/2019," 16,386.90 "," 16,453.20 "," 16,362.00 "," 16,449.40 "," 16,449.40 "," 183,485,000.00 "
10/7/2019," 16,420.70 "," 16,474.70 "," 16,394.50 "," 16,421.80 "," 16,421.80 "," 155,833,300.00 "
10/8/2019," 16,366.50 "," 16,372.70 "," 16,274.70 "," 16,294.00 "," 16,294.00 "," 198,432,200.00 "
10/9/2019," 16,347.30 "," 16,409.10 "," 16,308.70 "," 16,379.90 "," 16,379.90 "," 168,389,300.00 "
10/10/2019," 16,375.40 "," 16,444.40 "," 16,358.10 "," 16,422.70 "," 16,422.70 "," 186,014,600.00 "
10/11/2019," 16,487.20 "," 16,516.70 "," 16,413.40 "," 16,415.20 "," 16,415.20 "," 200,746,600.00 "
10/15/2019," 16,433.70 "," 16,510.70 "," 16,417.80 "," 16,418.40 "," 16,418.40 "," 212,333,000.00 "
10/16/2019," 16,435.10 "," 16,445.60 "," 16,408.70 "," 16,427.20 "," 16,427.20 "," 165,968,300.00 "
10/17/2019," 16,450.50 "," 16,468.80 "," 16,400.50 "," 16,426.30 "," 16,426.30 "," 168,397,700.00 "
10/18/2019," 16,452.70 "," 16,462.10 "," 16,376.60 "," 16,377.10 "," 16,377.10 "," 166,417,400.00 "
10/21/2019," 16,421.00 "," 16,443.30 "," 16,412.10 "," 16,418.50 "," 16,418.50 "," 155,105,700.00 "
10/22/2019," 16,470.30 "," 16,484.80 "," 16,391.50 "," 16,391.50 "," 16,391.50 "," 171,979,500.00 "
10/23/2019," 16,386.10 "," 16,395.90 "," 16,309.20 "," 16,335.90 "," 16,335.90 "," 181,906,700.00 "
10/24/2019," 16,380.80 "," 16,412.10 "," 16,332.50 "," 16,369.30 "," 16,369.30 "," 167,159,100.00 "
10/25/2019," 16,369.80 "," 16,425.00 "," 16,356.50 "," 16,404.50 "," 16,404.50 "," 173,518,300.00 "
10/28/2019," 16,434.40 "," 16,453.20 "," 16,387.50 "," 16,387.50 "," 16,387.50 "," 162,175,300.00 "
10/29/2019," 16,330.90 "," 16,454.10 "," 16,315.60 "," 16,418.10 "," 16,418.10 "," 178,116,500.00 "
10/30/2019," 16,412.50 "," 16,501.50 "," 16,373.50 "," 16,501.40 "," 16,501.40 "," 160,008,300.00 "
10/31/2019," 16,473.30 "," 16,483.20 "," 16,409.50 "," 16,483.20 "," 16,483.20 "," 222,279,500.00 "
11/1/2019," 16,537.70 "," 16,608.00 "," 16,534.90 "," 16,594.10 "," 16,594.10 "," 201,175,400.00 "
11/4/2019," 16,646.10 "," 16,681.60 "," 16,642.50 "," 16,669.80 "," 16,669.80 "," 244,774,900.00 "
11/5/2019," 16,663.90 "," 16,696.80 "," 16,660.30 "," 16,681.90 "," 16,681.90 "," 229,381,500.00 "
11/6/2019," 16,693.00 "," 16,766.60 "," 16,666.90 "," 16,745.60 "," 16,745.60 "," 217,181,200.00 "
11/7/2019," 16,797.30 "," 16,834.40 "," 16,788.60 "," 16,805.80 "," 16,805.80 "," 242,580,400.00 "
11/8/2019," 16,795.70 "," 16,879.70 "," 16,795.70 "," 16,877.40 "," 16,877.40 "," 207,483,800.00 "
11/11/2019," 16,834.80 "," 16,895.10 "," 16,819.90 "," 16,882.80 "," 16,882.80 "," 153,122,700.00 "
11/12/2019," 16,898.10 "," 16,927.50 "," 16,884.80 "," 16,909.40 "," 16,909.40 "," 230,960,400.00 "
11/13/2019," 16,891.60 "," 16,987.30 "," 16,880.70 "," 16,958.00 "," 16,958.00 "," 184,507,900.00 "
11/14/2019," 16,959.90 "," 16,984.10 "," 16,939.10 "," 16,972.20 "," 16,972.20 "," 166,391,500.00 "
11/15/2019," 16,982.70 "," 17,036.00 "," 16,978.00 "," 17,028.50 "," 17,028.50 "," 189,379,400.00 "
11/18/2019," 17,003.80 "," 17,025.10 "," 16,994.50 "," 17,025.10 "," 17,025.10 "," 206,179,100.00 "
11/19/2019," 17,033.90 "," 17,033.90 "," 16,963.90 "," 17,011.40 "," 17,011.40 "," 224,995,000.00 "
11/20/2019," 16,992.10 "," 17,040.60 "," 16,962.60 "," 17,005.80 "," 17,005.80 "," 237,379,700.00 "
11/21/2019," 17,019.50 "," 17,019.50 "," 16,950.80 "," 16,999.20 "," 16,999.20 "," 236,455,800.00 "
11/22/2019," 17,012.50 "," 17,012.50 "," 16,935.70 "," 16,954.80 "," 16,954.80 "," 199,534,600.00 "
11/25/2019," 16,980.60 "," 17,048.50 "," 16,972.70 "," 17,032.90 "," 17,032.90 "," 218,539,900.00 "
11/26/2019," 17,016.90 "," 17,048.20 "," 16,975.70 "," 17,035.90 "," 17,035.90 "," 327,576,100.00 "
11/27/2019," 17,046.60 "," 17,104.30 "," 17,023.30 "," 17,100.60 "," 17,100.60 "," 176,184,000.00 "
11/28/2019," 17,086.80 "," 17,120.90 "," 17,077.80 "," 17,114.50 "," 17,114.50 "," 63,774,100.00 "
11/29/2019," 17,099.20 "," 17,117.20 "," 17,040.20 "," 17,040.20 "," 17,040.20 "," 155,880,500.00 "
12/2/2019," 17,060.90 "," 17,060.90 "," 16,930.40 "," 16,981.50 "," 16,981.50 "," 198,659,100.00 "
12/3/2019," 16,900.30 "," 16,908.50 "," 16,853.20 "," 16,892.20 "," 16,892.20 "," 220,648,800.00 "
12/4/2019," 16,909.30 "," 16,957.90 "," 16,893.40 "," 16,897.30 "," 16,897.30 "," 206,239,700.00 "
12/5/2019," 16,886.80 "," 16,886.80 "," 16,817.00 "," 16,854.90 "," 16,854.90 "," 227,230,800.00 "
12/6/2019," 16,937.40 "," 17,023.30 "," 16,930.00 "," 16,997.00 "," 16,997.00 "," 183,338,400.00 "
12/9/2019," 16,986.70 "," 17,003.40 "," 16,934.70 "," 16,950.90 "," 16,950.90 "," 194,556,800.00 "
12/10/2019," 16,947.10 "," 16,967.50 "," 16,906.60 "," 16,950.70 "," 16,950.70 "," 187,213,300.00 "
12/11/2019," 16,968.20 "," 17,006.00 "," 16,915.20 "," 16,939.60 "," 16,939.60 "," 191,719,000.00 "
12/12/2019," 16,951.60 "," 17,031.90 "," 16,946.20 "," 16,946.90 "," 16,946.90 "," 242,569,600.00 "
12/13/2019," 16,956.10 "," 17,036.80 "," 16,930.00 "," 17,003.10 "," 17,003.10 "," 296,508,900.00 "
12/16/2019," 17,043.80 "," 17,095.50 "," 17,036.10 "," 17,056.40 "," 17,056.40 "," 205,035,700.00 "
12/17/2019," 17,065.70 "," 17,088.00 "," 17,032.30 "," 17,075.20 "," 17,075.20 "," 206,814,500.00 "
12/18/2019," 17,047.00 "," 17,051.70 "," 17,004.50 "," 17,032.00 "," 17,032.00 "," 248,873,100.00 "
12/19/2019," 17,036.70 "," 17,079.00 "," 17,015.40 "," 17,064.00 "," 17,064.00 "," 207,784,300.00 "
12/20/2019," 17,078.70 "," 17,166.00 "," 17,078.70 "," 17,118.40 "," 17,118.40 "," 465,801,000.00 "
12/23/2019," 17,149.00 "," 17,166.40 "," 17,102.30 "," 17,128.70 "," 17,128.70 "," 162,520,400.00 "
12/24/2019," 17,132.80 "," 17,180.20 "," 17,095.20 "," 17,180.20 "," 17,180.20 "," 93,195,000.00 "
12/27/2019," 17,216.20 "," 17,230.60 "," 17,145.00 "," 17,168.20 "," 17,168.20 "," 134,796,700.00 "
12/30/2019," 17,159.60 "," 17,159.60 "," 17,066.60 "," 17,098.60 "," 17,098.60 "," 128,084,900.00 "
12/31/2019," 17,052.40 "," 17,079.50 "," 17,027.40 "," 17,063.40 "," 17,063.40 "," 155,098,600.00 "
1/2/2020," 17,131.60 "," 17,164.60 "," 17,043.50 "," 17,100.00 "," 17,100.00 "," 156,213,500.00 "
1/3/2020," 17,054.80 "," 17,105.70 "," 17,033.20 "," 17,066.10 "," 17,066.10 "," 185,492,100.00 "
1/6/2020," 17,042.30 "," 17,105.50 "," 17,041.20 "," 17,105.50 "," 17,105.50 "," 195,351,800.00 "
1/7/2020," 17,119.60 "," 17,178.00 "," 17,110.30 "," 17,168.10 "," 17,168.10 "," 171,935,800.00 "
1/8/2020," 17,172.70 "," 17,229.90 "," 17,164.60 "," 17,167.80 "," 17,167.80 "," 246,980,100.00 "
1/9/2020," 17,205.90 "," 17,255.50 "," 17,201.30 "," 17,235.60 "," 17,235.60 "," 222,501,200.00 "
1/10/2020," 17,223.20 "," 17,254.10 "," 17,187.20 "," 17,234.50 "," 17,234.50 "," 192,514,100.00 "
1/13/2020," 17,237.60 "," 17,301.80 "," 17,198.90 "," 17,293.40 "," 17,293.40 "," 268,086,800.00 "
1/14/2020," 17,288.60 "," 17,356.50 "," 17,281.30 "," 17,352.90 "," 17,352.90 "," 235,495,600.00 "
1/15/2020," 17,364.80 "," 17,421.70 "," 17,345.10 "," 17,415.20 "," 17,415.20 "," 207,645,200.00 "
1/16/2020," 17,443.50 "," 17,489.60 "," 17,438.50 "," 17,484.80 "," 17,484.80 "," 261,420,600.00 "
1/17/2020," 17,507.70 "," 17,572.20 "," 17,502.40 "," 17,559.00 "," 17,559.00 "," 224,673,300.00 "
1/20/2020," 17,548.10 "," 17,620.20 "," 17,538.40 "," 17,597.40 "," 17,597.40 "," 111,821,100.00 "
1/21/2020," 17,551.50 "," 17,589.50 "," 17,536.30 "," 17,572.30 "," 17,572.30 "," 241,563,100.00 "
1/22/2020," 17,570.30 "," 17,666.50 "," 17,558.00 "," 17,599.90 "," 17,599.90 "," 213,329,700.00 "
1/23/2020," 17,564.80 "," 17,621.80 "," 17,540.80 "," 17,621.80 "," 17,621.80 "," 330,914,300.00 "
1/24/2020," 17,629.40 "," 17,646.40 "," 17,514.70 "," 17,565.30 "," 17,565.30 "," 193,689,100.00 "
1/27/2020," 17,376.80 "," 17,466.10 "," 17,360.00 "," 17,442.50 "," 17,442.50 "," 203,774,000.00 "
1/28/2020," 17,475.00 "," 17,519.00 "," 17,456.10 "," 17,500.90 "," 17,500.90 "," 198,139,800.00 "
1/29/2020," 17,547.50 "," 17,561.90 "," 17,496.70 "," 17,511.80 "," 17,511.80 "," 169,412,800.00 "
1/30/2020," 17,429.60 "," 17,502.90 "," 17,395.90 "," 17,490.60 "," 17,490.60 "," 191,070,300.00 "
1/31/2020," 17,442.30 "," 17,450.70 "," 17,272.70 "," 17,318.50 "," 17,318.50 "," 239,157,000.00 "
2/3/2020," 17,351.00 "," 17,441.60 "," 17,351.00 "," 17,379.80 "," 17,379.80 "," 196,331,500.00 "
2/4/2020," 17,504.60 "," 17,548.80 "," 17,493.80 "," 17,512.70 "," 17,512.70 "," 235,045,300.00 "
2/5/2020," 17,629.40 "," 17,674.00 "," 17,606.10 "," 17,651.60 "," 17,651.60 "," 223,399,700.00 "
2/6/2020," 17,686.10 "," 17,758.50 "," 17,670.60 "," 17,757.50 "," 17,757.50 "," 199,327,500.00 "
2/7/2020," 17,705.40 "," 17,716.70 "," 17,633.00 "," 17,655.50 "," 17,655.50 "," 209,827,800.00 "
2/10/2020," 17,646.60 "," 17,743.60 "," 17,646.60 "," 17,740.60 "," 17,740.60 "," 210,735,600.00 "
2/11/2020," 17,783.60 "," 17,822.20 "," 17,769.30 "," 17,777.10 "," 17,777.10 "," 199,302,100.00 "
2/12/2020," 17,873.10 "," 17,873.10 "," 17,812.00 "," 17,832.90 "," 17,832.90 "," 246,203,500.00 "
2/13/2020," 17,764.10 "," 17,829.20 "," 17,750.80 "," 17,821.20 "," 17,821.20 "," 255,696,600.00 "
2/14/2020," 17,811.30 "," 17,848.50 "," 17,798.60 "," 17,848.40 "," 17,848.40 "," 222,706,800.00 "
2/18/2020," 17,818.90 "," 17,871.30 "," 17,812.50 "," 17,858.30 "," 17,858.30 "," 294,361,000.00 "
2/19/2020," 17,887.60 "," 17,933.20 "," 17,851.30 "," 17,925.40 "," 17,925.40 "," 215,953,000.00 "
2/20/2020," 17,911.60 "," 17,970.50 "," 17,860.60 "," 17,944.10 "," 17,944.10 "," 248,798,000.00 "
2/21/2020," 17,936.50 "," 17,949.80 "," 17,833.10 "," 17,843.50 "," 17,843.50 "," 271,260,900.00 "
2/24/2020," 17,608.90 "," 17,608.90 "," 17,463.10 "," 17,562.70 "," 17,562.70 "," 310,120,500.00 "
2/25/2020," 17,560.50 "," 17,586.80 "," 17,124.90 "," 17,177.40 "," 17,177.40 "," 303,245,600.00 "
2/26/2020," 17,140.90 "," 17,304.60 "," 17,029.90 "," 17,041.90 "," 17,041.90 "," 303,632,000.00 "
2/27/2020," 16,803.40 "," 16,816.20 "," 16,456.80 "," 16,717.40 "," 16,717.40 "," 232,685,900.00 "
2/28/2020," 16,184.40 "," 16,276.90 "," 15,896.40 "," 16,263.10 "," 16,263.10 "," 590,219,300.00 "
3/2/2020," 16,325.00 "," 16,566.70 "," 16,166.30 "," 16,553.30 "," 16,553.30 "," 374,721,500.00 "
3/3/2020," 16,674.90 "," 16,798.20 "," 16,378.30 "," 16,423.60 "," 16,423.60 "," 393,127,900.00 "
3/4/2020," 16,659.90 "," 16,779.50 "," 16,539.40 "," 16,779.50 "," 16,779.50 "," 273,718,600.00 "
3/5/2020," 16,541.60 "," 16,684.90 "," 16,456.70 "," 16,554.00 "," 16,554.00 "," 313,012,300.00 "
3/6/2020," 16,222.10 "," 16,261.50 "," 16,015.80 "," 16,175.00 "," 16,175.00 "," 374,703,800.00 "
3/9/2020," 15,221.80 "," 15,240.30 "," 14,498.30 "," 14,514.20 "," 14,514.20 "," 559,227,400.00 "
3/10/2020," 15,019.00 "," 15,048.80 "," 14,481.90 "," 14,958.10 "," 14,958.10 "," 571,001,300.00 "
3/11/2020," 14,639.70 "," 14,714.20 "," 14,185.20 "," 14,270.10 "," 14,270.10 "," 468,990,900.00 "
3/12/2020," 13,611.80 "," 13,611.80 "," 12,451.10 "," 12,508.50 "," 12,508.50 "," 678,332,900.00 "
3/13/2020," 13,161.60 "," 13,716.30 "," 12,608.30 "," 13,716.30 "," 13,716.30 "," 669,328,700.00 "
3/16/2020," 12,648.70 "," 12,851.70 "," 11,883.70 "," 12,360.40 "," 12,360.40 "," 525,668,300.00 "
3/17/2020," 12,525.30 "," 13,114.50 "," 12,322.70 "," 12,685.20 "," 12,685.20 "," 618,745,200.00 "
3/18/2020," 12,197.70 "," 12,500.00 "," 11,384.10 "," 11,721.40 "," 11,721.40 "," 589,437,000.00 "
3/19/2020," 11,657.30 "," 12,294.40 "," 11,361.30 "," 12,170.50 "," 12,170.50 "," 531,586,300.00 "
3/20/2020," 12,335.70 "," 12,670.80 "," 11,809.40 "," 11,851.80 "," 11,851.80 "," 727,890,300.00 "
3/23/2020," 11,802.80 "," 11,870.60 "," 11,172.70 "," 11,228.50 "," 11,228.50 "," 473,241,500.00 "
3/24/2020," 11,909.70 "," 12,588.30 "," 11,823.90 "," 12,571.10 "," 12,571.10 "," 489,332,500.00 "
3/25/2020," 12,588.10 "," 13,690.40 "," 12,496.30 "," 13,139.20 "," 13,139.20 "," 553,126,800.00 "
3/26/2020," 13,154.10 "," 13,592.30 "," 13,138.30 "," 13,371.20 "," 13,371.20 "," 471,047,400.00 "
3/27/2020," 12,942.90 "," 12,963.60 "," 12,630.30 "," 12,687.70 "," 12,687.70 "," 453,378,000.00 "
3/30/2020," 12,780.90 "," 13,048.40 "," 12,549.00 "," 13,038.50 "," 13,038.50 "," 388,246,500.00 "
3/31/2020," 13,083.90 "," 13,557.60 "," 13,083.90 "," 13,378.80 "," 13,378.80 "," 498,993,900.00 "
4/1/2020," 12,966.80 "," 13,138.10 "," 12,814.00 "," 12,876.40 "," 12,876.40 "," 373,013,200.00 "
4/2/2020," 12,946.60 "," 13,248.60 "," 12,921.00 "," 13,097.80 "," 13,097.80 "," 446,041,600.00 "
4/3/2020," 13,108.30 "," 13,171.20 "," 12,829.40 "," 12,938.30 "," 12,938.30 "," 354,988,900.00 "
4/6/2020," 13,362.40 "," 13,603.00 "," 13,300.10 "," 13,592.70 "," 13,592.70 "," 386,784,300.00 "
4/7/2020," 13,937.90 "," 14,062.70 "," 13,571.50 "," 13,614.10 "," 13,614.10 "," 400,917,900.00 "
4/8/2020," 13,726.00 "," 13,964.90 "," 13,588.40 "," 13,925.70 "," 13,925.70 "," 374,163,600.00 "
4/9/2020," 14,082.00 "," 14,329.20 "," 14,010.70 "," 14,166.60 "," 14,166.60 "," 437,301,200.00 "
4/13/2020," 14,195.10 "," 14,197.60 "," 13,889.30 "," 14,075.90 "," 14,075.90 "," 326,410,100.00 "
4/14/2020," 14,239.10 "," 14,440.90 "," 14,110.70 "," 14,258.40 "," 14,258.40 "," 335,902,300.00 "
4/15/2020," 14,010.90 "," 14,071.00 "," 13,900.70 "," 13,958.60 "," 13,958.60 "," 315,611,500.00 "
4/16/2020," 14,024.80 "," 14,056.90 "," 13,874.70 "," 13,899.30 "," 13,899.30 "," 288,395,700.00 "
4/17/2020," 14,079.30 "," 14,365.80 "," 14,079.30 "," 14,359.90 "," 14,359.90 "," 374,045,500.00 "
4/20/2020," 14,132.80 "," 14,509.80 "," 14,075.80 "," 14,388.30 "," 14,388.30 "," 334,709,500.00 "
4/21/2020," 14,106.50 "," 14,307.70 "," 13,940.10 "," 13,940.10 "," 13,940.10 "," 307,129,600.00 "
4/22/2020," 14,212.90 "," 14,305.00 "," 14,113.00 "," 14,288.20 "," 14,288.20 "," 267,174,100.00 "
4/23/2020," 14,329.40 "," 14,422.40 "," 14,238.70 "," 14,251.10 "," 14,251.10 "," 311,058,300.00 "
4/24/2020," 14,337.60 "," 14,433.70 "," 14,242.80 "," 14,420.40 "," 14,420.40 "," 323,679,000.00 "
4/27/2020," 14,492.00 "," 14,649.60 "," 14,404.60 "," 14,642.10 "," 14,642.10 "," 284,519,400.00 "
4/28/2020," 14,767.60 "," 14,856.00 "," 14,658.70 "," 14,798.30 "," 14,798.30 "," 297,711,300.00 "
4/29/2020," 15,003.00 "," 15,257.90 "," 15,002.10 "," 15,228.10 "," 15,228.10 "," 371,318,900.00 "
4/30/2020," 15,114.80 "," 15,114.80 "," 14,767.10 "," 14,780.70 "," 14,780.70 "," 403,599,800.00 "
5/1/2020," 14,563.00 "," 14,661.20 "," 14,520.20 "," 14,620.30 "," 14,620.30 "," 287,321,200.00 "
5/4/2020," 14,554.20 "," 14,745.00 "," 14,518.10 "," 14,745.00 "," 14,745.00 "," 295,093,500.00 "
5/5/2020," 14,899.40 "," 14,943.70 "," 14,764.10 "," 14,811.60 "," 14,811.60 "," 297,575,700.00 "
5/6/2020," 14,855.40 "," 14,909.60 "," 14,744.30 "," 14,830.70 "," 14,830.70 "," 302,690,800.00 "
5/7/2020," 14,963.20 "," 15,016.00 "," 14,815.80 "," 14,833.70 "," 14,833.70 "," 314,631,200.00 "
5/8/2020," 14,958.20 "," 14,985.60 "," 14,898.50 "," 14,966.60 "," 14,966.60 "," 312,192,200.00 "
5/11/2020," 14,901.90 "," 15,118.80 "," 14,852.80 "," 15,103.20 "," 15,103.20 "," 249,605,200.00 "
5/12/2020," 15,161.50 "," 15,184.90 "," 14,881.20 "," 14,881.20 "," 14,881.20 "," 306,665,300.00 "
5/13/2020," 14,898.10 "," 14,898.10 "," 14,419.90 "," 14,503.20 "," 14,503.20 "," 311,644,000.00 "
5/14/2020," 14,346.20 "," 14,553.10 "," 14,187.50 "," 14,509.70 "," 14,509.70 "," 307,622,100.00 "
5/15/2020," 14,504.30 "," 14,657.60 "," 14,447.90 "," 14,638.90 "," 14,638.90 "," 286,946,500.00 "
5/19/2020," 14,911.40 "," 14,951.20 "," 14,823.00 "," 14,885.50 "," 14,885.50 "," 378,893,100.00 "
5/20/2020," 15,048.20 "," 15,054.80 "," 14,972.20 "," 14,997.60 "," 14,997.60 "," 300,482,200.00 "
5/21/2020," 14,993.50 "," 14,999.50 "," 14,783.90 "," 14,884.90 "," 14,884.90 "," 288,950,700.00 "
5/22/2020," 14,929.30 "," 14,933.20 "," 14,834.80 "," 14,913.60 "," 14,913.60 "," 252,740,100.00 "
5/25/2020," 15,004.20 "," 15,089.60 "," 14,983.00 "," 15,075.40 "," 15,075.40 "," 127,867,600.00 "
5/26/2020," 15,162.10 "," 15,185.10 "," 15,095.00 "," 15,148.10 "," 15,148.10 "," 299,837,800.00 "
5/27/2020," 15,176.50 "," 15,272.00 "," 14,940.30 "," 15,272.00 "," 15,272.00 "," 349,327,900.00 "
5/28/2020," 15,325.70 "," 15,342.40 "," 15,226.90 "," 15,262.70 "," 15,262.70 "," 333,986,700.00 "
5/29/2020," 15,241.80 "," 15,244.40 "," 15,092.90 "," 15,192.80 "," 15,192.80 "," 793,563,100.00 "
6/1/2020," 15,177.60 "," 15,271.10 "," 15,163.10 "," 15,236.20 "," 15,236.20 "," 246,513,500.00 "
6/2/2020," 15,301.20 "," 15,398.70 "," 15,279.40 "," 15,394.40 "," 15,394.40 "," 281,513,600.00 "
6/3/2020," 15,517.10 "," 15,628.90 "," 15,504.20 "," 15,575.10 "," 15,575.10 "," 372,203,400.00 "
6/4/2020," 15,577.30 "," 15,637.40 "," 15,502.40 "," 15,527.90 "," 15,527.90 "," 300,079,200.00 "
6/5/2020," 15,780.90 "," 15,883.00 "," 15,774.00 "," 15,854.10 "," 15,854.10 "," 378,218,200.00 "
6/8/2020," 15,963.50 "," 15,980.10 "," 15,847.90 "," 15,974.90 "," 15,974.90 "," 443,015,800.00 "
6/9/2020," 15,881.00 "," 15,907.90 "," 15,772.20 "," 15,833.70 "," 15,833.70 "," 360,731,300.00 "
6/10/2020," 15,863.60 "," 15,863.60 "," 15,610.70 "," 15,701.30 "," 15,701.30 "," 361,958,600.00 "
6/11/2020," 15,374.50 "," 15,401.30 "," 15,015.50 "," 15,050.90 "," 15,050.90 "," 374,440,700.00 "
6/12/2020," 15,394.90 "," 15,424.10 "," 15,117.30 "," 15,256.60 "," 15,256.60 "," 340,418,600.00 "
6/15/2020," 15,044.50 "," 15,442.90 "," 14,934.70 "," 15,359.70 "," 15,359.70 "," 294,431,200.00 "
6/16/2020," 15,694.30 "," 15,701.80 "," 15,450.70 "," 15,515.80 "," 15,515.80 "," 288,913,500.00 "
6/17/2020," 15,571.50 "," 15,571.50 "," 15,413.80 "," 15,428.70 "," 15,428.70 "," 232,465,300.00 "
6/18/2020," 15,367.30 "," 15,523.50 "," 15,341.50 "," 15,479.80 "," 15,479.80 "," 223,123,700.00 "
6/19/2020," 15,638.10 "," 15,638.10 "," 15,436.90 "," 15,474.20 "," 15,474.20 "," 944,037,400.00 "
6/22/2020," 15,484.30 "," 15,537.70 "," 15,427.30 "," 15,516.90 "," 15,516.90 "," 240,802,500.00 "
6/23/2020," 15,673.80 "," 15,679.40 "," 15,527.20 "," 15,564.80 "," 15,564.80 "," 219,102,200.00 "
6/24/2020," 15,489.30 "," 15,489.30 "," 15,144.40 "," 15,294.40 "," 15,294.40 "," 237,452,500.00 "
6/25/2020," 15,222.60 "," 15,451.00 "," 15,178.40 "," 15,446.10 "," 15,446.10 "," 195,778,400.00 "
6/26/2020," 15,400.80 "," 15,405.90 "," 15,167.60 "," 15,189.00 "," 15,189.00 "," 256,563,900.00 "
6/29/2020," 15,250.50 "," 15,425.00 "," 15,182.80 "," 15,389.70 "," 15,389.70 "," 216,259,300.00 "
6/30/2020," 15,342.60 "," 15,564.90 "," 15,319.40 "," 15,515.20 "," 15,515.20 "," 255,554,700.00 "
7/2/2020," 15,694.10 "," 15,828.60 "," 15,613.10 "," 15,622.40 "," 15,622.40 "," 212,038,300.00 "
7/3/2020," 15,613.20 "," 15,625.10 "," 15,561.60 "," 15,596.80 "," 15,596.80 "," 61,228,900.00 "
7/6/2020," 15,765.60 "," 15,797.00 "," 15,643.40 "," 15,669.70 "," 15,669.70 "," 238,091,400.00 "
7/7/2020," 15,605.30 "," 15,717.70 "," 15,582.40 "," 15,595.50 "," 15,595.50 "," 183,708,700.00 "
7/8/2020," 15,637.00 "," 15,706.90 "," 15,533.10 "," 15,629.20 "," 15,629.20 "," 207,847,400.00 "
7/9/2020," 15,637.70 "," 15,649.10 "," 15,391.70 "," 15,568.60 "," 15,568.60 "," 203,776,400.00 "
7/10/2020," 15,582.60 "," 15,717.60 "," 15,546.30 "," 15,713.80 "," 15,713.80 "," 202,764,300.00 "
